date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-02-15,Wakiso,Busiro,Wakiso,0.3958,32.47916,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7000.0,1.9335
2023-02-15,Wakiso,Busiro,Wakiso,0.3958,32.47916,pulses and nuts,Beans,KG,actual,Retail,UGX,4066.67,1.1233
2023-02-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,651.0,0.1798
2023-02-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1700.0,0.4696
2023-02-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,cereals and tubers,Millet flour,KG,actual,Retail,UGX,5000.0,1.3811
2023-02-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1350.0,0.3729
2023-02-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,miscellaneous food,Salt,KG,actual,Retail,UGX,2000.0,0.5524
2023-02-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,non-food,Firewood,KG,actual,Retail,UGX,228.0,0.063
2023-02-15,Yumbe,Aringa,Bidibidi (refugee settlement),3.36217471,31.35196642,pulses and nuts,Beans,KG,actual,Retail,UGX,3350.0,0.9253
2023-03-15,Abim,Labwor,Makaratin,2.713259935,33.64284897,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2525.0,0.6831
2023-03-15,Abim,Labwor,Makaratin,2.713259935,33.64284897,cereals and tubers,Millet,KG,actual,Retail,UGX,2750.0,0.744
2023-03-15,Abim,Labwor,Makaratin,2.713259935,33.64284897,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Abim,Labwor,Makaratin,2.713259935,33.64284897,pulses and nuts,Beans,KG,actual,Retail,UGX,3524.0,0.9534
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,710.0,0.1921
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2267.0,0.6133
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3492.0,0.9447
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3824.0,1.0345
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1900.0,0.514
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Basin,Unit,actual,Retail,UGX,5500.0,1.4879
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Charcoal,KG,actual,Retail,UGX,603.0,0.1631
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Firewood,KG,actual,Retail,UGX,260.0,0.0703
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,5500.0,1.4879
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,1846.0,0.4994
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Laundry soap,KG,actual,Retail,UGX,3923.0,1.0613
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Nails,KG,actual,Retail,UGX,8375.0,2.2657
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Panga,Unit,actual,Retail,UGX,7962.0,2.154
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Pen,Unit,actual,Retail,UGX,669.0,0.181
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Plate (plastic),Unit,actual,Retail,UGX,1038.0,0.2808
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Pole,Unit,actual,Retail,UGX,7500.0,2.029
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Rope,Unit,actual,Retail,UGX,1700.0,0.4599
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Sanitary pads,Packet,actual,Retail,UGX,2692.0,0.7283
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Torch,Unit,actual,Retail,UGX,1192.0,0.3225
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Underwear,Unit,actual,Retail,UGX,3115.0,0.8427
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,pulses and nuts,Beans,KG,actual,Retail,UGX,6219.0,1.6824
2023-03-15,Adjumani,Adjumani,Adjumani (refugee settlement),3.337018339,31.78047053,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1775.0,0.4802
2023-03-15,Amudat,Upe,Karita,1.544739962,34.83235931,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1880.0,0.5086
2023-03-15,Amudat,Upe,Karita,1.544739962,34.83235931,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7400.0,2.0019
2023-03-15,Amudat,Upe,Karita,1.544739962,34.83235931,pulses and nuts,Beans,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,328.0,0.0887
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3500.0,0.9469
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Millet flour,KG,actual,Retail,UGX,5000.0,1.3527
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1733.0,0.4688
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,14583.0,3.9452
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1750.0,0.4734
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,miscellaneous food,Salt,KG,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Basin,Unit,actual,Retail,UGX,6000.0,1.6232
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Batteries,Pair,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Charcoal,KG,actual,Retail,UGX,750.0,0.2029
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Firewood,KG,actual,Retail,UGX,223.0,0.0603
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,8500.0,2.2995
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Laundry soap,KG,actual,Retail,UGX,5375.0,1.4541
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Pen,Unit,actual,Retail,UGX,850.0,0.23
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Sanitary pads,Packet,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Serving spoon,Unit,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Torch,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,non-food,Wooden mingle,Unit,actual,Retail,UGX,1500.0,0.4058
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7500.0,2.029
2023-03-15,Arua,Terego,Imvepi (refugee settlement),3.227958172,31.27787398,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1833.0,0.4959
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,622.0,0.1683
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3167.0,0.8568
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Millet flour,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2167.0,0.5862
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,22222.0,6.0118
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,miscellaneous food,Salt,KG,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Batteries,Pair,actual,Retail,UGX,1767.0,0.478
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Charcoal,KG,actual,Retail,UGX,374.0,0.1012
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Hoe,Unit,actual,Retail,UGX,12333.0,3.3365
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Laundry soap,KG,actual,Retail,UGX,5333.0,1.4427
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Nails,KG,actual,Retail,UGX,6833.0,1.8485
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Panga,Unit,actual,Retail,UGX,7333.0,1.9838
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Pen,Unit,actual,Retail,UGX,600.0,0.1623
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Pencil,Unit,actual,Retail,UGX,200.0,0.0541
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Pole,Unit,actual,Retail,UGX,6000.0,1.6232
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Sanitary pads,Packet,actual,Retail,UGX,2833.0,0.7664
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Serving spoon,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Underwear,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8667.0,2.3447
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,pulses and nuts,Beans,KG,actual,Retail,UGX,3833.0,1.0369
2023-03-15,Arua,Terego,Rhino Camp (refugee settlement),3.173538377,31.30986553,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1639.0,0.4434
2023-03-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,1900.0,0.514
2023-03-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Millet,KG,actual,Retail,UGX,2360.0,0.6385
2023-03-15,Busia,Samia-bugwe,Busia,0.467,34.09,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1520.0,0.4112
2023-03-15,Busia,Samia-bugwe,Busia,0.467,34.09,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8100.0,2.1913
2023-03-15,Busia,Samia-bugwe,Busia,0.467,34.09,pulses and nuts,Beans,KG,actual,Retail,UGX,3880.0,1.0497
2023-03-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Gulu,Gulu Municipality,Gulu,2.766667,32.305556,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1975.0,0.5343
2023-03-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Millet,KG,actual,Retail,UGX,3000.0,0.8116
2023-03-15,Hoima,Bugahya,Hoima,1.430547,31.35227,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Hoima,Bugahya,Hoima,1.430547,31.35227,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000.0,2.1643
2023-03-15,Hoima,Bugahya,Hoima,1.430547,31.35227,pulses and nuts,Beans,KG,actual,Retail,UGX,4000.0,1.0821
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,1044.0,0.2824
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1900.0,0.514
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3833.0,1.0369
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3833.0,1.0369
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2567.0,0.6945
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,20000.0,5.4106
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,milk and dairy,Milk (fresh),L,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,miscellaneous food,Salt,KG,actual,Retail,UGX,1567.0,0.4239
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Charcoal,KG,actual,Retail,UGX,751.0,0.2032
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Firewood,KG,actual,Retail,UGX,400.0,0.1082
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Laundry soap,KG,actual,Retail,UGX,7333.0,1.9838
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Panga,Unit,actual,Retail,UGX,7167.0,1.9389
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Pen,Unit,actual,Retail,UGX,500.0,0.1353
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Pencil,Unit,actual,Retail,UGX,200.0,0.0541
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Rope,Unit,actual,Retail,UGX,1250.0,0.3382
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Torch,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,non-food,Underwear,Unit,actual,Retail,UGX,3500.0,0.9469
2023-03-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),1.160165409,30.75072533,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9833.0,2.6601
2023-03-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2200.0,0.5952
2023-03-15,Iganga,Kigulu,Iganga,0.609167,33.468611,cereals and tubers,Millet,KG,actual,Retail,UGX,2620.0,0.7088
2023-03-15,Iganga,Kigulu,Iganga,0.609167,33.468611,pulses and nuts,Beans,KG,actual,Retail,UGX,4250.0,1.1498
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3722.0,1.0069
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2167.0,0.5862
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,27500.0,7.4396
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1733.0,0.4688
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Exercise Book (48 pages),Unit,actual,Retail,UGX,600.0,0.1623
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Firewood,KG,actual,Retail,UGX,385.0,0.1042
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,6667.0,1.8036
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,8000.0,2.1643
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Nails,KG,actual,Retail,UGX,7333.0,1.9838
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Panga,Unit,actual,Retail,UGX,7667.0,2.0742
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Pen,Unit,actual,Retail,UGX,600.0,0.1623
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Pencil,Unit,actual,Retail,UGX,200.0,0.0541
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Pole,Unit,actual,Retail,UGX,8667.0,2.3447
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Rope,Unit,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Sanitary pads,Packet,actual,Retail,UGX,2667.0,0.7215
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Serving spoon,Unit,actual,Retail,UGX,2167.0,0.5862
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,non-food,Underwear,Unit,actual,Retail,UGX,2167.0,0.5862
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,oil and fats,Oil (vegetable),L,actual,Retail,UGX,9000.0,2.4348
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,pulses and nuts,Beans,KG,actual,Retail,UGX,3282.0,0.8879
2023-03-15,Isingiro,Bukanga,Nakivale (refugee settlement),-0.78082989,30.95828321,vegetables and fruits,Leafy vegetables,KG,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,833.0,0.2254
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2770.0,0.7494
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Millet flour,KG,actual,Retail,UGX,3800.0,1.028
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1940.0,0.5248
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,30000.0,8.116
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1600.0,0.4329
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,miscellaneous food,Salt,KG,actual,Retail,UGX,1260.0,0.3409
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Basin,Unit,actual,Retail,UGX,6000.0,1.6232
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Charcoal,KG,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Firewood,KG,actual,Retail,UGX,414.0,0.112
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Hoe,Unit,actual,Retail,UGX,12500.0,3.3817
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Jerrycan (20 L),Unit,actual,Retail,UGX,6500.0,1.7585
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Jerrycan (5 L),Unit,actual,Retail,UGX,2500.0,0.6763
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Laundry soap,KG,actual,Retail,UGX,6250.0,1.6908
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Mug (plastic),Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Panga,Unit,actual,Retail,UGX,7500.0,2.029
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Pen,Unit,actual,Retail,UGX,600.0,0.1623
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Pencil,Unit,actual,Retail,UGX,200.0,0.0541
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Pole,Unit,actual,Retail,UGX,7500.0,2.029
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Sanitary pads,Packet,actual,Retail,UGX,2750.0,0.744
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Torch,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Underwear,Unit,actual,Retail,UGX,2000.0,0.5411
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,non-food,Wooden mingle,Unit,actual,Retail,UGX,1000.0,0.2705
2023-03-15,Isingiro,Bukanga,Oruchinga (refugee settlement),-0.941207194,30.76188819,pulses and nuts,Beans,KG,actual,Retail,UGX,3550.0,0.9604
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2700.0,0.7304
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2240.0,0.606
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Maize flour,KG,actual,Retail,UGX,3080.0,0.8332
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Millet,KG,actual,Retail,UGX,2800.0,0.7575
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2320.0,0.6276
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,oil and fats,Oil (vegetable),L,actual,Retail,UGX,7800.0,2.1102
2023-03-15,Jinja,Jinja Municipality,Jinja,0.424444,33.204167,pulses and nuts,Beans,KG,actual,Retail,UGX,4940.0,1.3364
2023-03-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2950.0,0.7981
2023-03-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Maize (white),KG,actual,Retail,UGX,2287.5,0.6188
2023-03-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,cereals and tubers,Millet,KG,actual,Retail,UGX,2325.0,0.629
2023-03-15,Kaabong,Dodoth,Kaabong,3.539020061,34.12005997,pulses and nuts,Beans,KG,actual,Retail,UGX,3900.0,1.0551
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Cassava flour,KG,actual,Retail,UGX,2625.0,0.7101
2023-03-15,Kaabong,Dodoth,Karenga,3.568814,33.695031,cereals and tubers,Maize flour,KG,actual,Retail,UGX,4000.0,1.0821
